file,class,method,variable,usage
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,listarTodos/0,l,8
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,listarTodos/0,stmt,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,listarTodos/0,sql,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,salvar/1[tcc.legado.model.Livro],rs,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,salvar/1[tcc.legado.model.Livro],conn,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,salvar/1[tcc.legado.model.Livro],ps,8
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,salvar/1[tcc.legado.model.Livro],livro,7
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,salvar/1[tcc.legado.model.Livro],e,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,salvar/1[tcc.legado.model.Livro],sql,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\AtualizarMaisEmprestadosJob.java,tcc.legado.job.AtualizarMaisEmprestadosJob,execute/1[tcc.legado.job.JobExecutionContext],dao,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\AtualizarMaisEmprestadosJob.java,tcc.legado.job.AtualizarMaisEmprestadosJob,execute/1[tcc.legado.job.JobExecutionContext],primeiroDia,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\AtualizarMaisEmprestadosJob.java,tcc.legado.job.AtualizarMaisEmprestadosJob,execute/1[tcc.legado.job.JobExecutionContext],posicao,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\AtualizarMaisEmprestadosJob.java,tcc.legado.job.AtualizarMaisEmprestadosJob,execute/1[tcc.legado.job.JobExecutionContext],livro,4
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\AtualizarMaisEmprestadosJob.java,tcc.legado.job.AtualizarMaisEmprestadosJob,execute/1[tcc.legado.job.JobExecutionContext],e,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\AtualizarMaisEmprestadosJob.java,tcc.legado.job.AtualizarMaisEmprestadosJob,execute/1[tcc.legado.job.JobExecutionContext],ultimoDia,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\AtualizarMaisEmprestadosJob.java,tcc.legado.job.AtualizarMaisEmprestadosJob,execute/1[tcc.legado.job.JobExecutionContext],context,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\AtualizarMaisEmprestadosJob.java,tcc.legado.job.AtualizarMaisEmprestadosJob,execute/1[tcc.legado.job.JobExecutionContext],destaque,10
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\AtualizarMaisEmprestadosJob.java,tcc.legado.job.AtualizarMaisEmprestadosJob,execute/1[tcc.legado.job.JobExecutionContext],topLivros,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\AtualizarMaisEmprestadosJob.java,tcc.legado.job.AtualizarMaisEmprestadosJob,execute/1[tcc.legado.job.JobExecutionContext],cal,11
